,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
8577,male,75,181.0,81.0,15.0,97.0,40.2,102.0
8578,male,34,187.0,91.0,26.0,110.0,40.9,183.0
8579,male,37,178.0,88.0,7.0,86.0,39.2,24.0
8580,female,29,164.0,58.0,21.0,94.0,40.8,103.0
8581,female,63,142.0,49.0,25.0,92.0,41.0,135.0
8582,female,21,173.0,68.0,29.0,112.0,40.7,189.0
8583,female,23,163.0,65.0,22.0,103.0,40.5,124.0
8584,female,42,169.0,68.0,16.0,97.0,40.6,85.0
8585,female,52,182.0,77.0,4.0,86.0,38.8,17.0
8586,male,27,193.0,92.0,21.0,97.0,40.6,100.0
8587,male,21,183.0,88.0,7.0,94.0,39.4,27.0
8588,female,33,151.0,50.0,15.0,95.0,40.0,78.0
8589,male,56,189.0,98.0,6.0,83.0,39.2,25.0
8590,male,21,197.0,101.0,30.0,108.0,41.0,189.0
8591,male,54,170.0,72.0,4.0,88.0,38.5,17.0
8592,female,31,157.0,61.0,26.0,115.0,40.7,185.0
8593,female,54,167.0,71.0,9.0,96.0,39.4,48.0
8594,male,61,188.0,86.0,25.0,107.0,40.4,194.0
8595,male,48,179.0,78.0,10.0,85.0,40.1,36.0
8596,female,40,158.0,55.0,16.0,84.0,40.1,65.0
8597,male,44,190.0,96.0,21.0,99.0,40.6,125.0
8598,male,35,167.0,68.0,12.0,95.0,39.8,52.0
8599,female,77,153.0,54.0,12.0,88.0,40.0,62.0
8600,male,61,187.0,96.0,17.0,90.0,40.3,92.0
8601,female,30,159.0,58.0,10.0,87.0,39.9,42.0
8602,female,44,169.0,62.0,22.0,103.0,40.5,133.0
8603,female,29,138.0,45.0,13.0,101.0,40.1,76.0
8604,female,24,169.0,68.0,21.0,103.0,40.3,118.0
8605,male,25,190.0,95.0,3.0,85.0,38.4,9.0
8606,female,30,159.0,56.0,15.0,105.0,40.5,92.0
8607,male,78,195.0,104.0,18.0,96.0,40.7,132.0
8608,female,21,177.0,76.0,20.0,106.0,40.6,116.0
8609,male,74,185.0,83.0,17.0,100.0,40.2,124.0
8610,female,55,176.0,71.0,27.0,106.0,40.8,174.0
8611,male,72,193.0,103.0,13.0,87.0,39.9,73.0
8612,female,47,171.0,67.0,10.0,96.0,40.1,53.0
8613,male,28,207.0,103.0,10.0,96.0,40.1,49.0
8614,female,21,155.0,58.0,25.0,105.0,40.7,148.0
8615,female,55,160.0,64.0,30.0,105.0,40.8,193.0
8616,female,20,180.0,74.0,13.0,94.0,40.1,59.0
8617,male,46,193.0,92.0,9.0,87.0,40.2,37.0
8618,male,27,184.0,84.0,21.0,99.0,40.6,102.0
8619,male,25,197.0,93.0,25.0,97.0,40.9,117.0
8620,male,51,177.0,74.0,11.0,94.0,40.0,56.0
8621,male,40,180.0,82.0,14.0,88.0,40.1,53.0
8622,female,24,166.0,68.0,18.0,92.0,40.4,80.0
8623,female,20,170.0,69.0,6.0,87.0,39.2,23.0
8624,female,40,162.0,60.0,27.0,109.0,40.4,180.0
8625,male,28,187.0,95.0,27.0,102.0,40.8,152.0
8626,female,43,149.0,56.0,21.0,103.0,40.5,129.0
8627,female,52,171.0,69.0,10.0,96.0,40.0,54.0
8628,male,38,178.0,81.0,26.0,110.0,40.6,182.0
8629,male,26,185.0,85.0,15.0,93.0,40.2,59.0
8630,male,59,189.0,96.0,2.0,84.0,38.5,9.0
8631,male,31,204.0,101.0,8.0,95.0,39.6,39.0
8632,male,76,185.0,94.0,15.0,85.0,40.1,80.0
8633,female,56,171.0,69.0,25.0,107.0,40.7,165.0
8634,female,26,167.0,63.0,24.0,99.0,40.9,127.0
8635,female,21,167.0,67.0,23.0,111.0,40.7,148.0
8636,female,64,182.0,83.0,25.0,105.0,40.9,158.0
8637,male,59,187.0,90.0,1.0,81.0,37.4,4.0
8638,male,30,171.0,72.0,18.0,101.0,40.5,91.0
8639,female,30,148.0,53.0,18.0,89.0,40.5,80.0
8640,female,69,191.0,88.0,6.0,82.0,38.8,23.0
8641,female,21,183.0,73.0,27.0,103.0,40.8,149.0
8642,male,34,164.0,74.0,6.0,85.0,39.3,17.0
8643,male,78,203.0,110.0,24.0,110.0,40.8,229.0
8644,female,74,178.0,71.0,20.0,101.0,40.5,125.0
8645,female,53,172.0,70.0,25.0,102.0,40.6,150.0
8646,male,44,179.0,82.0,6.0,87.0,39.3,23.0
8647,female,67,175.0,72.0,13.0,95.0,40.3,71.0
8648,male,27,202.0,104.0,17.0,92.0,40.3,72.0
8649,female,41,166.0,66.0,22.0,93.0,40.9,107.0
8650,female,35,147.0,47.0,15.0,90.0,40.3,71.0
8651,male,35,171.0,81.0,18.0,96.0,40.4,85.0
8652,female,57,170.0,75.0,28.0,113.0,40.7,201.0
8653,male,66,192.0,90.0,2.0,79.0,37.9,8.0
8654,female,28,146.0,50.0,25.0,97.0,41.0,133.0
8655,female,79,164.0,66.0,17.0,99.0,40.3,105.0
8656,female,68,150.0,56.0,19.0,107.0,40.4,133.0
8657,female,29,184.0,79.0,23.0,90.0,40.6,96.0
8658,male,48,187.0,96.0,8.0,80.0,39.6,26.0
8659,female,62,161.0,65.0,11.0,88.0,39.5,52.0
8660,female,23,159.0,54.0,6.0,86.0,39.5,24.0
8661,male,26,190.0,87.0,23.0,100.0,40.7,116.0
8662,female,43,144.0,49.0,12.0,83.0,39.9,49.0
8663,male,27,189.0,82.0,27.0,109.0,40.6,171.0
8664,female,45,184.0,81.0,13.0,95.0,40.0,65.0
8665,male,39,200.0,105.0,18.0,99.0,40.5,106.0
8666,male,43,192.0,94.0,14.0,87.0,40.5,57.0
8667,male,29,170.0,71.0,13.0,91.0,40.3,45.0
8668,male,26,188.0,82.0,28.0,112.0,40.7,189.0
8669,male,79,189.0,92.0,17.0,104.0,40.2,141.0
8670,male,61,187.0,87.0,23.0,98.0,40.8,148.0
8671,male,20,182.0,81.0,1.0,75.0,37.5,1.0
8672,male,41,178.0,87.0,15.0,83.0,40.3,48.0
8673,male,38,173.0,77.0,9.0,94.0,39.6,41.0
8674,male,30,178.0,75.0,1.0,77.0,38.2,2.0
8675,female,66,167.0,64.0,14.0,95.0,39.8,78.0
8676,male,37,194.0,99.0,12.0,87.0,40.0,46.0
8677,male,65,183.0,89.0,23.0,103.0,40.7,171.0
8678,male,25,179.0,81.0,19.0,104.0,40.0,104.0
8679,female,55,167.0,64.0,21.0,98.0,40.6,120.0
8680,female,20,146.0,46.0,14.0,91.0,40.5,64.0
8681,male,72,204.0,112.0,24.0,107.0,40.6,213.0
8682,male,47,196.0,101.0,22.0,103.0,40.9,150.0
8683,male,38,185.0,85.0,29.0,110.0,40.8,205.0
8684,female,56,174.0,76.0,11.0,90.0,39.7,52.0
8685,female,41,149.0,47.0,9.0,93.0,39.7,46.0
8686,female,39,158.0,56.0,24.0,109.0,40.7,161.0
8687,male,41,165.0,69.0,25.0,108.0,41.2,165.0
8688,female,70,161.0,63.0,13.0,85.0,39.9,60.0
8689,female,58,154.0,58.0,2.0,89.0,38.0,10.0
8690,male,21,207.0,102.0,7.0,84.0,39.3,19.0
8691,male,52,180.0,76.0,14.0,97.0,40.4,78.0
8692,male,49,177.0,77.0,5.0,95.0,39.6,26.0
8693,male,36,181.0,87.0,19.0,105.0,40.4,119.0
8694,male,45,173.0,84.0,6.0,95.0,39.1,31.0
8695,female,59,183.0,79.0,9.0,82.0,40.0,35.0
8696,female,28,171.0,72.0,13.0,92.0,40.1,58.0
8697,male,36,180.0,83.0,21.0,107.0,40.5,136.0
8698,male,41,173.0,71.0,16.0,85.0,40.2,51.0
8699,male,59,181.0,86.0,14.0,94.0,39.9,80.0
8700,female,63,174.0,73.0,9.0,88.0,39.5,42.0
8701,female,67,156.0,54.0,5.0,89.0,39.1,25.0
8702,female,57,165.0,60.0,19.0,91.0,40.2,96.0
8703,male,39,167.0,69.0,8.0,79.0,39.8,17.0
8704,female,21,163.0,62.0,14.0,91.0,39.9,61.0
8705,male,43,189.0,89.0,15.0,94.0,40.4,75.0
8706,male,69,184.0,88.0,15.0,99.0,39.9,105.0
8707,female,21,162.0,60.0,16.0,96.0,40.0,79.0
8708,female,41,177.0,74.0,3.0,77.0,38.5,9.0
8709,male,21,182.0,83.0,10.0,89.0,39.5,31.0
8710,female,70,171.0,69.0,8.0,87.0,39.3,38.0
8711,female,40,173.0,68.0,11.0,93.0,40.1,53.0
8712,male,54,181.0,82.0,30.0,110.0,40.7,234.0
8713,male,44,183.0,84.0,3.0,84.0,38.4,10.0
8714,female,32,173.0,69.0,7.0,88.0,39.4,29.0
8715,male,42,159.0,69.0,5.0,88.0,39.2,18.0
8716,male,41,195.0,101.0,14.0,94.0,40.3,72.0
8717,female,30,168.0,69.0,2.0,85.0,37.8,8.0
8718,male,37,190.0,95.0,29.0,116.0,40.6,237.0
8719,male,48,175.0,78.0,5.0,86.0,39.6,19.0
8720,male,23,200.0,101.0,27.0,106.0,41.0,165.0
8721,female,51,141.0,48.0,12.0,87.0,39.9,56.0
8722,male,41,176.0,74.0,25.0,105.0,41.0,156.0
8723,female,23,152.0,52.0,29.0,114.0,40.9,203.0
8724,female,57,160.0,57.0,2.0,90.0,38.0,10.0
8725,female,33,166.0,62.0,20.0,99.0,40.0,109.0
8726,female,35,167.0,67.0,13.0,93.0,40.2,62.0
8727,male,65,194.0,98.0,18.0,97.0,40.4,121.0
8728,male,32,168.0,72.0,29.0,102.0,40.8,154.0
8729,male,25,188.0,95.0,29.0,112.0,41.1,202.0
8730,male,38,172.0,76.0,25.0,109.0,40.4,169.0
8731,female,37,147.0,54.0,13.0,105.0,40.2,81.0
8732,female,22,173.0,70.0,15.0,96.0,40.2,72.0
8733,female,33,153.0,60.0,8.0,84.0,39.4,31.0
8734,male,25,174.0,73.0,15.0,105.0,40.2,82.0
8735,female,72,158.0,59.0,2.0,71.0,38.6,6.0
8736,male,26,198.0,100.0,26.0,106.0,40.9,162.0
8737,female,25,161.0,63.0,22.0,101.0,40.6,121.0
8738,male,51,182.0,89.0,24.0,108.0,40.9,180.0
8739,female,32,156.0,59.0,12.0,93.0,40.1,58.0
8740,female,21,174.0,67.0,5.0,89.0,39.2,20.0
8741,male,32,194.0,94.0,24.0,98.0,40.8,124.0
8742,male,48,197.0,95.0,27.0,104.0,40.6,186.0
8743,male,40,181.0,85.0,30.0,107.0,40.7,202.0
8744,male,24,173.0,75.0,13.0,97.0,40.2,55.0
8745,male,42,191.0,87.0,15.0,86.0,40.2,56.0
8746,male,65,176.0,85.0,8.0,100.0,39.8,55.0
8747,male,52,180.0,84.0,4.0,84.0,38.9,15.0
8748,female,34,178.0,79.0,19.0,96.0,40.6,93.0
8749,male,44,178.0,74.0,26.0,112.0,40.3,193.0
8750,female,53,170.0,64.0,28.0,104.0,40.7,176.0
8751,male,72,183.0,83.0,27.0,104.0,41.2,210.0
8752,female,35,155.0,60.0,26.0,108.0,40.8,168.0
8753,male,33,186.0,82.0,5.0,86.0,38.9,16.0
8754,male,73,203.0,106.0,27.0,101.0,40.4,212.0
8755,male,25,187.0,90.0,19.0,92.0,40.4,73.0
8756,male,33,175.0,81.0,21.0,102.0,40.6,117.0
8757,female,31,158.0,52.0,5.0,89.0,39.2,22.0
8758,female,28,178.0,71.0,20.0,97.0,40.2,100.0
8759,male,44,190.0,97.0,19.0,104.0,40.1,128.0
8760,male,27,187.0,85.0,16.0,101.0,40.1,83.0
8761,male,39,189.0,92.0,19.0,105.0,40.1,124.0
8762,female,41,192.0,83.0,6.0,90.0,39.4,26.0
8763,female,25,178.0,71.0,5.0,94.0,39.2,23.0
8764,female,58,161.0,65.0,27.0,106.0,40.6,178.0
8765,male,60,187.0,91.0,18.0,99.0,39.9,119.0
8766,male,74,177.0,80.0,14.0,93.0,39.9,86.0
8767,female,27,157.0,53.0,10.0,92.0,40.0,47.0
8768,female,30,161.0,57.0,16.0,95.0,40.2,80.0
8769,female,30,171.0,65.0,19.0,102.0,40.7,108.0
8770,male,20,199.0,105.0,21.0,99.0,40.5,105.0
8771,female,79,166.0,65.0,2.0,84.0,38.0,9.0
8772,male,28,180.0,79.0,28.0,103.0,40.7,152.0
8773,male,66,197.0,101.0,8.0,87.0,39.6,43.0
8774,male,60,201.0,102.0,11.0,88.0,39.9,57.0
8775,female,26,156.0,58.0,10.0,91.0,39.6,45.0
8776,male,52,187.0,87.0,9.0,91.0,39.7,44.0
8777,male,30,177.0,80.0,9.0,92.0,39.4,35.0
8778,female,59,161.0,57.0,28.0,110.0,40.5,200.0
8779,male,55,179.0,83.0,14.0,98.0,40.1,85.0
8780,male,49,195.0,106.0,24.0,111.0,40.5,197.0
8781,male,57,182.0,84.0,11.0,98.0,39.9,68.0
8782,male,61,191.0,96.0,26.0,107.0,41.2,207.0
8783,male,38,192.0,86.0,14.0,95.0,40.4,68.0
8784,female,61,159.0,62.0,4.0,85.0,38.5,18.0
8785,female,78,152.0,54.0,2.0,89.0,38.0,11.0
8786,female,58,159.0,62.0,7.0,79.0,39.8,26.0
8787,female,30,173.0,68.0,27.0,100.0,41.0,146.0
8788,female,43,167.0,61.0,3.0,98.0,38.4,17.0
8789,female,63,173.0,71.0,29.0,108.0,40.9,197.0
8790,female,63,146.0,45.0,14.0,101.0,40.1,90.0
8791,female,53,167.0,64.0,8.0,89.0,39.9,38.0
8792,female,63,175.0,73.0,23.0,106.0,40.6,151.0
8793,female,60,166.0,67.0,8.0,80.0,39.5,31.0
8794,female,28,153.0,56.0,20.0,103.0,40.6,117.0
8795,female,46,163.0,60.0,22.0,106.0,40.7,142.0
8796,male,50,202.0,102.0,2.0,81.0,38.3,7.0
8797,male,23,184.0,81.0,21.0,104.0,40.2,113.0
8798,female,28,161.0,56.0,28.0,111.0,40.9,188.0
8799,male,22,196.0,96.0,28.0,117.0,40.9,213.0
8800,male,42,174.0,76.0,29.0,108.0,41.1,197.0
8801,female,36,170.0,69.0,8.0,88.0,39.6,34.0
8802,male,27,175.0,73.0,29.0,109.0,41.0,178.0
8803,male,40,193.0,93.0,2.0,91.0,38.3,9.0
8804,male,33,177.0,82.0,23.0,102.0,40.8,128.0
8805,female,35,175.0,72.0,24.0,95.0,40.7,118.0
8806,male,70,184.0,84.0,26.0,110.0,40.7,224.0
8807,male,22,190.0,94.0,26.0,108.0,40.6,161.0
8808,male,22,186.0,91.0,7.0,87.0,39.3,21.0
8809,male,24,188.0,84.0,26.0,113.0,40.9,178.0
8810,male,20,192.0,90.0,20.0,106.0,40.4,114.0
8811,female,21,170.0,70.0,15.0,96.0,40.2,72.0
8812,female,21,160.0,57.0,18.0,97.0,40.2,91.0
8813,female,62,161.0,61.0,3.0,85.0,38.7,13.0
8814,male,49,177.0,78.0,12.0,94.0,40.0,61.0
8815,female,34,163.0,61.0,1.0,74.0,38.2,3.0
8816,female,22,149.0,52.0,22.0,103.0,41.0,128.0
8817,female,35,162.0,55.0,2.0,80.0,38.0,7.0
8818,male,31,182.0,85.0,10.0,83.0,39.5,27.0
8819,female,22,159.0,59.0,6.0,87.0,39.4,24.0
8820,female,30,162.0,58.0,19.0,100.0,40.5,105.0
8821,female,42,164.0,62.0,24.0,105.0,40.4,150.0
8822,female,26,166.0,58.0,28.0,109.0,40.8,180.0
8823,female,22,165.0,57.0,29.0,107.0,40.5,179.0
8824,female,62,158.0,59.0,29.0,111.0,41.0,211.0
8825,female,26,145.0,46.0,28.0,105.0,40.9,173.0
8826,male,52,168.0,69.0,20.0,97.0,40.5,109.0
8827,female,24,153.0,47.0,20.0,99.0,40.6,110.0
8828,female,45,180.0,78.0,12.0,99.0,39.8,65.0
8829,male,40,181.0,79.0,12.0,89.0,39.7,47.0
8830,female,35,152.0,51.0,18.0,96.0,40.6,95.0
8831,male,40,204.0,109.0,2.0,76.0,38.1,5.0
8832,male,79,184.0,87.0,21.0,100.0,40.5,160.0
8833,male,21,187.0,86.0,23.0,96.0,41.0,96.0
8834,female,52,161.0,63.0,14.0,96.0,40.0,76.0
8835,female,70,179.0,73.0,25.0,107.0,40.7,170.0
8836,male,66,178.0,84.0,24.0,109.0,40.5,198.0
8837,male,46,181.0,87.0,27.0,106.0,40.8,187.0
8838,male,20,180.0,81.0,26.0,110.0,40.8,159.0
8839,male,61,187.0,89.0,11.0,88.0,40.0,55.0
8840,female,21,168.0,63.0,8.0,80.0,39.6,25.0
8841,female,28,176.0,75.0,18.0,98.0,40.3,91.0
8842,male,23,189.0,89.0,8.0,82.0,39.7,18.0
8843,male,20,176.0,79.0,15.0,95.0,40.2,57.0
8844,male,27,185.0,90.0,20.0,103.0,40.3,112.0
8845,female,62,163.0,67.0,28.0,105.0,40.8,183.0
8846,male,24,189.0,93.0,20.0,93.0,40.4,80.0
8847,female,20,179.0,76.0,26.0,108.0,41.2,155.0
8848,male,32,204.0,108.0,17.0,96.0,40.1,88.0
8849,female,75,156.0,60.0,7.0,81.0,39.5,30.0
8850,female,35,134.0,39.0,6.0,90.0,39.1,29.0
8851,male,28,181.0,82.0,2.0,88.0,37.8,6.0
8852,male,33,173.0,76.0,18.0,89.0,40.1,63.0
8853,female,53,147.0,54.0,22.0,100.0,40.6,132.0
8854,male,38,186.0,88.0,27.0,102.0,40.9,160.0
8855,male,35,184.0,84.0,8.0,80.0,39.7,19.0
8856,female,47,173.0,76.0,24.0,100.0,40.8,134.0
8857,male,30,182.0,88.0,4.0,78.0,39.1,8.0
8858,male,43,177.0,80.0,27.0,103.0,40.9,166.0
8859,female,20,161.0,60.0,29.0,107.0,40.3,177.0
8860,male,22,176.0,78.0,12.0,91.0,40.1,40.0
8861,female,43,179.0,77.0,2.0,83.0,37.9,7.0
8862,male,24,177.0,78.0,8.0,85.0,39.6,20.0
8863,male,28,196.0,95.0,2.0,89.0,38.6,7.0
8864,male,21,198.0,99.0,27.0,98.0,41.0,128.0
8865,male,51,186.0,90.0,2.0,83.0,38.1,7.0
8866,female,48,160.0,59.0,1.0,79.0,37.6,4.0
8867,female,28,166.0,60.0,20.0,98.0,40.7,105.0
8868,female,23,172.0,62.0,23.0,103.0,40.8,131.0
8869,male,58,185.0,89.0,2.0,89.0,38.4,10.0
8870,female,24,157.0,50.0,14.0,95.0,40.3,70.0
8871,male,33,176.0,79.0,13.0,101.0,40.0,70.0
8872,male,25,200.0,107.0,9.0,92.0,39.7,38.0
8873,female,37,161.0,56.0,8.0,90.0,39.5,37.0
8874,male,31,191.0,100.0,23.0,100.0,41.0,128.0
8875,male,35,179.0,79.0,26.0,106.0,41.0,161.0
8876,female,69,151.0,54.0,21.0,97.0,40.1,125.0
8877,female,31,162.0,58.0,21.0,100.0,40.5,117.0
8878,female,43,167.0,58.0,29.0,106.0,41.1,186.0
8879,male,32,190.0,90.0,1.0,84.0,37.9,3.0
8880,male,60,195.0,102.0,25.0,104.0,40.5,190.0
8881,female,34,160.0,60.0,4.0,78.0,39.0,13.0
8882,male,22,198.0,91.0,23.0,102.0,40.8,120.0
8883,male,57,190.0,89.0,19.0,97.0,40.6,116.0
8884,female,64,183.0,79.0,17.0,99.0,40.3,98.0
8885,female,32,153.0,52.0,5.0,89.0,39.2,22.0
8886,male,59,195.0,90.0,25.0,93.0,40.8,141.0
8887,male,45,193.0,97.0,8.0,93.0,39.4,41.0
8888,male,54,197.0,97.0,16.0,100.0,40.4,106.0
8889,female,27,165.0,59.0,20.0,96.0,40.3,101.0
8890,female,52,159.0,58.0,11.0,86.0,39.7,49.0
8891,female,28,176.0,69.0,3.0,79.0,38.9,9.0
8892,female,39,141.0,50.0,27.0,96.0,40.5,145.0
8893,male,27,198.0,103.0,29.0,107.0,41.0,188.0
8894,male,22,184.0,79.0,15.0,94.0,40.3,57.0
8895,female,50,161.0,67.0,3.0,83.0,38.2,12.0
8896,female,72,177.0,75.0,15.0,89.0,40.0,73.0
8897,female,55,174.0,70.0,11.0,83.0,40.0,44.0
8898,female,26,159.0,58.0,28.0,114.0,40.7,195.0
8899,male,79,207.0,119.0,14.0,94.0,39.9,103.0
8900,male,31,210.0,112.0,20.0,107.0,40.7,138.0
8901,female,22,183.0,77.0,27.0,106.0,41.2,156.0
8902,male,65,193.0,96.0,16.0,87.0,40.4,83.0
8903,female,70,166.0,64.0,23.0,106.0,40.3,157.0
8904,male,56,181.0,84.0,15.0,86.0,39.9,65.0
8905,female,42,176.0,71.0,16.0,91.0,40.2,74.0
8906,male,38,189.0,91.0,11.0,100.0,40.2,63.0
8907,male,44,191.0,90.0,12.0,93.0,40.0,59.0
8908,male,32,180.0,83.0,14.0,99.0,40.1,71.0
8909,female,62,171.0,75.0,12.0,92.0,39.8,60.0
8910,female,57,170.0,66.0,10.0,92.0,39.4,51.0
8911,male,32,182.0,81.0,5.0,92.0,39.1,20.0
8912,female,37,156.0,53.0,2.0,84.0,38.0,8.0
8913,male,42,189.0,93.0,22.0,105.0,40.6,147.0
8914,male,46,168.0,72.0,18.0,89.0,40.4,72.0
8915,male,48,159.0,60.0,21.0,98.0,40.6,110.0
8916,male,40,170.0,76.0,18.0,100.0,40.4,99.0
8917,male,22,185.0,84.0,26.0,102.0,40.5,132.0
8918,male,26,194.0,93.0,22.0,101.0,40.6,117.0
8919,male,62,196.0,94.0,14.0,89.0,40.1,74.0
8920,male,49,195.0,100.0,3.0,85.0,38.3,13.0
8921,male,27,180.0,79.0,21.0,105.0,40.0,119.0
8922,male,61,181.0,87.0,25.0,112.0,40.7,213.0
8923,male,22,172.0,74.0,8.0,85.0,39.5,18.0
8924,male,52,173.0,74.0,6.0,88.0,39.3,25.0
8925,female,23,146.0,42.0,22.0,98.0,40.2,119.0
8926,female,53,163.0,67.0,29.0,109.0,40.9,197.0
8927,female,43,174.0,71.0,12.0,91.0,40.1,56.0
8928,female,46,171.0,73.0,28.0,116.0,40.9,205.0
8929,male,69,169.0,69.0,6.0,92.0,39.7,33.0
8930,male,71,189.0,97.0,9.0,86.0,39.9,48.0
8931,female,26,132.0,36.0,5.0,91.0,39.2,24.0
8932,female,27,159.0,61.0,17.0,96.0,40.5,85.0
8933,female,40,189.0,89.0,25.0,109.0,40.4,157.0
8934,male,79,179.0,81.0,15.0,98.0,40.1,107.0
8935,female,24,162.0,58.0,27.0,114.0,40.8,187.0
8936,female,22,188.0,81.0,16.0,97.0,40.3,76.0
8937,female,23,174.0,69.0,2.0,83.0,38.0,7.0
8938,female,74,146.0,50.0,19.0,101.0,40.5,124.0
8939,female,30,173.0,70.0,28.0,108.0,40.7,175.0
8940,male,76,179.0,86.0,18.0,100.0,40.5,134.0
8941,male,61,170.0,72.0,13.0,85.0,39.9,54.0
8942,female,65,160.0,58.0,14.0,97.0,40.2,82.0
8943,female,24,163.0,60.0,6.0,78.0,39.5,18.0
8944,male,24,180.0,84.0,21.0,98.0,40.6,96.0
8945,male,73,174.0,75.0,23.0,97.0,40.7,152.0
8946,male,33,200.0,97.0,2.0,82.0,38.0,6.0
8947,male,47,200.0,103.0,3.0,72.0,39.1,7.0
8948,male,32,177.0,82.0,7.0,83.0,39.4,19.0
8949,female,37,163.0,62.0,26.0,101.0,40.7,149.0
8950,female,47,175.0,69.0,29.0,117.0,41.1,218.0
8951,male,38,194.0,99.0,13.0,93.0,40.1,63.0
8952,female,31,154.0,59.0,4.0,73.0,39.1,11.0
8953,female,37,173.0,64.0,14.0,99.0,40.6,77.0
8954,male,37,190.0,89.0,2.0,84.0,37.8,6.0
8955,female,33,169.0,64.0,3.0,83.0,38.7,11.0
8956,male,22,184.0,79.0,19.0,100.0,40.5,89.0
8957,female,56,162.0,63.0,20.0,110.0,40.7,140.0
8958,male,64,188.0,95.0,17.0,95.0,40.3,107.0
8959,female,29,165.0,64.0,8.0,97.0,39.9,41.0
8960,female,64,176.0,75.0,5.0,87.0,39.3,23.0
8961,female,65,150.0,54.0,11.0,87.0,40.0,53.0
8962,male,29,186.0,79.0,9.0,84.0,39.6,23.0
8963,male,37,192.0,88.0,9.0,90.0,39.5,37.0
8964,female,50,147.0,45.0,23.0,102.0,40.8,145.0
8965,male,24,194.0,87.0,12.0,89.0,40.2,39.0
8966,female,41,159.0,60.0,13.0,95.0,40.1,67.0
8967,male,74,185.0,83.0,10.0,93.0,40.4,62.0
8968,male,20,193.0,98.0,5.0,88.0,39.2,16.0
8969,male,38,190.0,96.0,1.0,76.0,37.4,2.0
8970,male,35,194.0,98.0,24.0,103.0,40.6,148.0
8971,male,68,184.0,87.0,11.0,92.0,40.1,64.0
8972,male,24,168.0,69.0,10.0,103.0,40.0,50.0
8973,male,26,175.0,78.0,8.0,94.0,39.4,32.0
8974,male,61,196.0,96.0,2.0,73.0,38.5,6.0
8975,male,62,184.0,83.0,8.0,75.0,39.5,23.0
8976,male,47,172.0,72.0,23.0,103.0,40.5,142.0
8977,male,69,186.0,83.0,29.0,114.0,40.9,265.0
8978,male,41,194.0,100.0,19.0,102.0,40.4,121.0
8979,male,35,180.0,86.0,17.0,101.0,40.4,95.0
8980,female,23,164.0,60.0,3.0,83.0,38.5,11.0
8981,female,56,157.0,62.0,6.0,91.0,39.6,30.0
8982,male,33,192.0,97.0,22.0,101.0,40.4,126.0
8983,female,21,177.0,73.0,17.0,96.0,40.4,81.0
8984,female,65,157.0,54.0,23.0,97.0,40.4,136.0
8985,female,35,162.0,55.0,16.0,92.0,40.5,77.0
8986,male,22,160.0,64.0,21.0,102.0,40.5,98.0
8987,female,48,168.0,63.0,1.0,79.0,37.9,4.0
8988,female,35,167.0,69.0,11.0,96.0,39.8,56.0
8989,male,48,166.0,73.0,7.0,100.0,39.3,41.0
8990,male,59,177.0,82.0,13.0,84.0,39.8,53.0
8991,female,72,173.0,73.0,15.0,97.0,40.5,86.0
8992,female,22,176.0,71.0,1.0,78.0,37.7,3.0
8993,male,45,193.0,92.0,17.0,97.0,40.3,95.0
8994,male,22,188.0,90.0,20.0,96.0,40.5,86.0
8995,female,27,174.0,74.0,4.0,87.0,38.8,16.0
8996,male,57,183.0,93.0,6.0,90.0,39.4,31.0
8997,female,20,180.0,78.0,24.0,110.0,40.8,148.0
8998,male,57,182.0,88.0,28.0,101.0,40.8,188.0
8999,male,27,186.0,93.0,27.0,104.0,40.4,157.0
9000,female,43,164.0,61.0,2.0,81.0,37.8,7.0
9001,male,21,185.0,87.0,12.0,88.0,39.9,36.0
9002,female,29,183.0,75.0,20.0,98.0,40.5,102.0
9003,male,24,173.0,71.0,23.0,103.0,40.4,116.0
9004,male,72,177.0,79.0,6.0,81.0,39.1,25.0
9005,male,26,191.0,93.0,13.0,89.0,40.3,46.0
9006,female,56,166.0,61.0,20.0,94.0,40.7,106.0
9007,female,66,153.0,54.0,19.0,90.0,40.2,98.0
9008,male,25,195.0,93.0,17.0,96.0,40.6,77.0
9009,female,35,179.0,75.0,19.0,100.0,40.5,103.0
9010,female,24,147.0,48.0,4.0,91.0,38.8,18.0
9011,female,40,152.0,55.0,8.0,83.0,39.7,32.0
9012,male,33,159.0,64.0,11.0,90.0,39.8,37.0
9013,female,24,149.0,47.0,20.0,98.0,40.4,108.0
9014,female,25,164.0,56.0,20.0,93.0,40.4,95.0
9015,female,47,169.0,59.0,29.0,102.0,41.1,175.0
9016,male,20,189.0,91.0,10.0,93.0,40.1,38.0
9017,female,36,143.0,47.0,2.0,84.0,37.6,8.0
9018,male,27,172.0,75.0,2.0,86.0,38.2,5.0
9019,male,27,175.0,77.0,29.0,117.0,40.9,216.0
9020,female,24,166.0,65.0,4.0,76.0,38.8,11.0
9021,female,37,162.0,59.0,10.0,90.0,39.8,46.0
9022,male,32,196.0,99.0,1.0,79.0,37.5,2.0
9023,male,22,186.0,86.0,12.0,97.0,40.2,53.0
9024,male,47,195.0,94.0,20.0,94.0,40.5,106.0
9025,male,39,199.0,98.0,3.0,76.0,38.7,7.0
9026,male,74,179.0,85.0,11.0,82.0,39.8,51.0
